0.000000 -109.377735 
100.000000 -109.747887 
200.000000 -109.758110 
300.000000 -109.761661 
400.000000 -109.763606 
500.000000 -109.764964 
600.000000 -109.766065 
700.000000 -109.767046 
800.000000 -109.767974 
900.000000 -109.768888 
1000.000000 -109.769811 
1100.000000 -109.770761 
1200.000000 -109.771749 
1300.000000 -109.772787 
1400.000000 -109.773883 
1500.000000 -109.775048 
1600.000000 -109.776291 
1700.000000 -109.777622 
1800.000000 -109.779050 
1900.000000 -109.780589 
2000.000000 -109.782252 
2100.000000 -109.784053 
2200.000000 -109.786010 
2300.000000 -109.788144 
2400.000000 -109.790477 
2500.000000 -109.793040 
2600.000000 -109.795864 
2700.000000 -109.798992 
2800.000000 -109.802474 
2900.000000 -109.806372 
3000.000000 -109.810765 
3100.000000 -109.815757 
3200.000000 -109.821479 
3300.000000 -109.828114 
3400.000000 -109.835912 
3500.000000 -109.845234 
3600.000000 -109.856617 
3700.000000 -109.870903 
3800.000000 -109.889468 
3900.000000 -109.914612 
4000.000000 -109.950096 
4100.000000 -110.001409 
4200.000000 -110.075261 
4300.000000 -110.179321 
4400.000000 -110.324287 
4500.000000 -110.525930 
4600.000000 -110.802273 
4700.000000 -111.169106 
4800.000000 -111.633162 
4900.000000 -112.192033 
5000.000000 -112.846181 
5100.000000 -113.607063 
5200.000000 -114.487823 
5300.000000 -115.492368 
5400.000000 -116.615994 
5500.000000 -117.850809 
5600.000000 -119.194193 
5700.000000 -120.647044 
5800.000000 -122.207615 
5900.000000 -123.866305 
6000.000000 -125.608191 
6100.000000 -127.417792 
6200.000000 -129.273872 
6300.000000 -131.158282 
6400.000000 -133.064123 
6500.000000 -134.986861 
6600.000000 -136.915750 
6700.000000 -138.840799 
6800.000000 -140.763727 
6900.000000 -142.689475 
7000.000000 -144.615558 
7100.000000 -146.536904 
7200.000000 -148.446183 
7300.000000 -150.334106 
7400.000000 -152.190687 
7500.000000 -154.002628 
7600.000000 -155.756221 
7700.000000 -157.440264 
7800.000000 -159.041811 
7900.000000 -160.548358 
8000.000000 -161.955906 
8100.000000 -163.269029 
8200.000000 -164.495125 
8300.000000 -165.638796 
8400.000000 -166.702434 
8500.000000 -167.690076 
8600.000000 -168.607521 
8700.000000 -169.461530 
8800.000000 -170.259282 
8900.000000 -171.008249 
9000.000000 -171.715045 
9100.000000 -172.383339 
9200.000000 -173.014237 
9300.000000 -173.608956 
9400.000000 -174.168361 
9500.000000 -174.691760 
9600.000000 -175.176841 
9700.000000 -175.621320 
9800.000000 -176.024880 
9900.000000 -176.388863 
10000.000000 -176.715725 
10100.000000 -177.008972 
10200.000000 -177.272824 
10300.000000 -177.511906 
10400.000000 -177.731310 
10500.000000 -177.936928 
10600.000000 -178.134811 
10700.000000 -178.326750 
10800.000000 -178.509735 
10900.000000 -178.681601 
11000.000000 -178.839072 
11100.000000 -178.980286 
11200.000000 -179.106638 
11300.000000 -179.220601 
11400.000000 -179.324377 
11500.000000 -179.419653 
11600.000000 -179.507663 
11700.000000 -179.589314 
11800.000000 -179.665302 
11900.000000 -179.736223 
12000.000000 -179.802640 
12100.000000 -179.865126 
12200.000000 -179.924268 
12300.000000 -179.980664 
12400.000000 -180.034917 
12500.000000 -180.087633 
12600.000000 -180.139435 
12700.000000 -180.190981 
12800.000000 -180.243010 
12900.000000 -180.296385 
13000.000000 -180.352176 
13100.000000 -180.411809 
13200.000000 -180.477396 
13300.000000 -180.551865 
13400.000000 -180.634721 
13500.000000 -180.717446 
13600.000000 -180.795299 
13700.000000 -180.870087 
13800.000000 -180.945303 
13900.000000 -181.024515 
14000.000000 -181.107853 
14100.000000 -181.188831 
14200.000000 -181.263777 
14300.000000 -181.334163 
14400.000000 -181.402972 
14500.000000 -181.473471 
14600.000000 -181.549298 
14700.000000 -181.635338 
14800.000000 -181.736904 
14900.000000 -181.848244 
15000.000000 -181.951650 
15100.000000 -182.039892 
15200.000000 -182.115353 
15300.000000 -182.181716 
15400.000000 -182.241883 
15500.000000 -182.298015 
15600.000000 -182.351795 
15700.000000 -182.404633 
15800.000000 -182.457893 
15900.000000 -182.513287 
16000.000000 -182.573288 
16100.000000 -182.639577 
16200.000000 -182.707857 
16300.000000 -182.771476 
16400.000000 -182.828853 
16500.000000 -182.881167 
16600.000000 -182.929779 
16700.000000 -182.975667 
16800.000000 -183.019456 
16900.000000 -183.061541 
17000.000000 -183.102194 
17100.000000 -183.141643 
17200.000000 -183.180124 
17300.000000 -183.217903 
17400.000000 -183.255278 
17500.000000 -183.292569 
17600.000000 -183.330095 
17700.000000 -183.368147 
17800.000000 -183.406970 
17900.000000 -183.446739 
18000.000000 -183.487559 
18100.000000 -183.529483 
18200.000000 -183.572541 
18300.000000 -183.616788 
18400.000000 -183.662379 
18500.000000 -183.709677 
18600.000000 -183.759350 
18700.000000 -183.812439 
18800.000000 -183.870460 
18900.000000 -183.935879 
19000.000000 -184.011604 
19100.000000 -184.094030 
19200.000000 -184.173601 
19300.000000 -184.247339 
19400.000000 -184.317137 
19500.000000 -184.385668 
19600.000000 -184.455936 
19700.000000 -184.531443 
19800.000000 -184.611591 
19900.000000 -184.687828 
20000.000000 -184.755408 
20100.000000 -184.815516 
20200.000000 -184.870479 
20300.000000 -184.922310 
20400.000000 -184.972756 
20500.000000 -185.023619 
20600.000000 -185.077090 
20700.000000 -185.136186 
20800.000000 -185.204795 
20900.000000 -185.281785 
21000.000000 -185.357947 
21100.000000 -185.429430 
21200.000000 -185.498071 
21300.000000 -185.566569 
21400.000000 -185.637635 
21500.000000 -185.714353 
21600.000000 -185.797997 
21700.000000 -185.881569 
21800.000000 -185.958894 
21900.000000 -186.031038 
22000.000000 -186.101099 
22100.000000 -186.171975 
22200.000000 -186.246423 
22300.000000 -186.327361 
22400.000000 -186.417858 
22500.000000 -186.521586 
22600.000000 -186.639856 
22700.000000 -186.765841 
22800.000000 -186.896148 
22900.000000 -187.034251 
23000.000000 -187.179621 
23100.000000 -187.327829 
23200.000000 -187.475277 
23300.000000 -187.621912 
23400.000000 -187.763544 
23500.000000 -187.891997 
23600.000000 -188.000873 
23700.000000 -188.091587 
23800.000000 -188.168437 
23900.000000 -188.235020 
24000.000000 -188.293857 
24100.000000 -188.346699 
24200.000000 -188.394819 
24300.000000 -188.439196 
24400.000000 -188.480643 
24500.000000 -188.519886 
24600.000000 -188.557602 
24700.000000 -188.594390 
24800.000000 -188.630625 
24900.000000 -188.666258 
25000.000000 -188.700844 
25100.000000 -188.733936 
25200.000000 -188.765443 
25300.000000 -188.795558 
25400.000000 -188.824510 
25500.000000 -188.852488 
25600.000000 -188.879697 
25700.000000 -188.906393 
25800.000000 -188.932864 
25900.000000 -188.959367 
26000.000000 -188.986047 
26100.000000 -189.012888 
26200.000000 -189.039758 
26300.000000 -189.066516 
26400.000000 -189.093010 
26500.000000 -189.119053 
26600.000000 -189.144547 
26700.000000 -189.169620 
26800.000000 -189.194612 
26900.000000 -189.219939 
27000.000000 -189.245946 
27100.000000 -189.272784 
27200.000000 -189.300393 
27300.000000 -189.328628 
27400.000000 -189.357402 
27500.000000 -189.386666 
27600.000000 -189.416210 
27700.000000 -189.445566 
27800.000000 -189.474242 
27900.000000 -189.502057 
28000.000000 -189.529172 
28100.000000 -189.555931 
28200.000000 -189.582717 
28300.000000 -189.609856 
28400.000000 -189.637582 
28500.000000 -189.666078 
28600.000000 -189.695550 
28700.000000 -189.726268 
28800.000000 -189.758483 
28900.000000 -189.792197 
29000.000000 -189.826955 
29100.000000 -189.862053 
29200.000000 -189.896985 
29300.000000 -189.931547 
29400.000000 -189.965683 
29500.000000 -189.999378 
29600.000000 -190.032608 
29700.000000 -190.065302 
29800.000000 -190.097331 
29900.000000 -190.128571 
30000.000000 -190.159002 
30100.000000 -190.188739 
30200.000000 -190.217992 
30300.000000 -190.247010 
30400.000000 -190.276034 
30500.000000 -190.305311 
30600.000000 -190.335108 
30700.000000 -190.365720 
30800.000000 -190.397446 
30900.000000 -190.430538 
31000.000000 -190.465130 
31100.000000 -190.501183 
31200.000000 -190.538496 
31300.000000 -190.576826 
31400.000000 -190.615985 
31500.000000 -190.655791 
31600.000000 -190.695920 
31700.000000 -190.735946 
31800.000000 -190.775614 
31900.000000 -190.815003 
32000.000000 -190.854443 
32100.000000 -190.894329 
32200.000000 -190.934982 
32300.000000 -190.976615 
32400.000000 -191.019411 
32500.000000 -191.063811 
32600.000000 -191.111231 
32700.000000 -191.164965 
32800.000000 -191.228305 
32900.000000 -191.296583 
33000.000000 -191.360057 
33100.000000 -191.415715 
33200.000000 -191.464800 
33300.000000 -191.508931 
33400.000000 -191.549353 
33500.000000 -191.587009 
33600.000000 -191.622663 
33700.000000 -191.656966 
33800.000000 -191.690504 
33900.000000 -191.723830 
34000.000000 -191.757516 
34100.000000 -191.792228 
34200.000000 -191.828834 
34300.000000 -191.868585 
34400.000000 -191.913473 
34500.000000 -191.966140 
34600.000000 -192.024721 
34700.000000 -192.080051 
34800.000000 -192.127623 
34900.000000 -192.168501 
35000.000000 -192.204709 
35100.000000 -192.237899 
35200.000000 -192.269315 
35300.000000 -192.299938 
35400.000000 -192.330632 
35500.000000 -192.362327 
35600.000000 -192.396445 
35700.000000 -192.435627 
35800.000000 -192.483048 
35900.000000 -192.535981 
36000.000000 -192.585250 
36100.000000 -192.627129 
36200.000000 -192.662734 
36300.000000 -192.693787 
36400.000000 -192.721571 
36500.000000 -192.746956 
36600.000000 -192.770542 
36700.000000 -192.792765 
36800.000000 -192.813961 
36900.000000 -192.834400 
37000.000000 -192.854306 
37100.000000 -192.873871 
37200.000000 -192.893245 
37300.000000 -192.912537 
37400.000000 -192.931803 
37500.000000 -192.951050 
37600.000000 -192.970255 
37700.000000 -192.989385 
37800.000000 -193.008422 
37900.000000 -193.027370 
38000.000000 -193.046253 
38100.000000 -193.065112 
38200.000000 -193.083995 
38300.000000 -193.102957 
38400.000000 -193.122054 
38500.000000 -193.141351 
38600.000000 -193.160923 
38700.000000 -193.180857 
38800.000000 -193.201263 
38900.000000 -193.222263 
39000.000000 -193.243985 
39100.000000 -193.266535 
39200.000000 -193.289983 
39300.000000 -193.314366 
39400.000000 -193.339714 
39500.000000 -193.366049 
39600.000000 -193.393336 
39700.000000 -193.421561 
39800.000000 -193.451210 
39900.000000 -193.484386 
40000.000000 -193.525814 
40100.000000 -193.578606 
40200.000000 -193.634626 
40300.000000 -193.683865 
40400.000000 -193.724952 
40500.000000 -193.759883 
40600.000000 -193.790508 
40700.000000 -193.818099 
40800.000000 -193.843529 
40900.000000 -193.867437 
41000.000000 -193.890317 
41100.000000 -193.912570 
41200.000000 -193.934532 
41300.000000 -193.956482 
41400.000000 -193.978637 
41500.000000 -194.001149 
41600.000000 -194.024127 
41700.000000 -194.047677 
41800.000000 -194.071951 
41900.000000 -194.097149 
42000.000000 -194.123679 
42100.000000 -194.152829 
42200.000000 -194.188107 
42300.000000 -194.234751 
42400.000000 -194.290707 
42500.000000 -194.343670 
42600.000000 -194.387863 
42700.000000 -194.424609 
42800.000000 -194.456116 
42900.000000 -194.483934 
43000.000000 -194.509025 
43100.000000 -194.531978 
43200.000000 -194.553183 
43300.000000 -194.572927 
43400.000000 -194.591453 
43500.000000 -194.608975 
43600.000000 -194.625673 
43700.000000 -194.641685 
43800.000000 -194.657107 
43900.000000 -194.672002 
44000.000000 -194.686406 
44100.000000 -194.700339 
44200.000000 -194.713812 
44300.000000 -194.726833 
44400.000000 -194.739405 
44500.000000 -194.751537 
44600.000000 -194.763244 
44700.000000 -194.774551 
44800.000000 -194.785490 
