0.000000 0.254959 0.000212 
0.010000 0.249076 0.000477 
0.020000 0.242781 0.000311 
0.030000 0.237672 0.000261 
0.040000 0.231299 0.000635 
0.050000 0.224607 0.000231 
0.060000 0.219734 0.000401 
0.070000 0.212603 0.000996 
0.080000 0.205570 0.000780 
0.090000 0.198662 0.000433 
0.100000 0.192588 0.000740 
0.110000 0.187101 0.000781 
0.120000 0.179959 0.001054 
0.130000 0.173608 0.000899 
0.140000 0.165055 0.000769 
0.150000 0.160370 0.001175 
0.160000 0.151034 0.001032 
0.170000 0.145209 0.001338 
0.180000 0.135783 0.001987 
0.190000 0.127157 0.000907 
0.200000 0.121367 0.002247 
0.210000 0.109995 0.001239 
0.220000 0.103320 0.003132 
0.230000 0.092097 0.003244 
0.240000 0.084553 0.001565 
0.250000 0.080082 0.003461 
0.260000 0.059976 0.003105 
0.270000 0.049399 0.004451 
0.280000 0.041901 0.004478 
0.290000 0.035268 0.008234 
0.300000 0.026971 0.002337 
0.310000 0.019808 0.007451 
0.320000 0.005278 0.004721 
0.330000 0.000000 0.000000 
0.340000 0.004230 0.003783 
0.350000 0.000000 0.000000 
0.360000 0.000000 0.000000 
0.370000 0.000000 0.000000 
0.380000 0.000000 0.000000 
0.390000 0.000000 0.000000 
0.400000 0.000000 0.000000 
0.410000 0.000000 0.000000 
0.420000 0.000000 0.000000 
0.430000 0.000000 0.000000 
0.440000 0.000000 0.000000 
0.450000 0.000000 0.000000 
0.460000 0.000000 0.000000 
0.470000 0.000000 0.000000 
0.480000 0.000000 0.000000 
0.490000 0.000000 0.000000 
0.500000 0.000000 0.000000 
